time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/loss,train/explained_variance
12,32,-266.0,8192,659,200.0,770.3840087890625,0.00035124505,0.0,-2.512334072589874,0.3,-0.0006990299560129642,0.0003,310,350.9537658691406,-0.07314372062683105
12,33,-261.42857142857144,8448,659,200.0,1078.4559951782226,0.0038444195,0.0,-2.499060833454132,0.3,-0.007751597929745913,0.0003,320,440.8589782714844,-0.03226327896118164
13,34,-261.6279069767442,8704,658,200.0,1238.3391540527343,0.038495556,0.118359375,-2.4566534042358397,0.3,-0.02445520565379411,0.0003,330,660.9772338867188,0.0018787980079650879
13,35,-264.77272727272725,8960,658,200.0,490.28170623779295,0.0058477214,0.0,-2.264594852924347,0.3,-0.005708456272259355,0.0003,340,281.61810302734375,1.2278556823730469e-05
13,36,-268.9130434782609,9216,658,200.0,428.67642669677736,0.008897235,0.00859375,-2.34175283908844,0.3,-0.01701854416169226,0.0003,350,201.5313262939453,0.000437319278717041
14,37,-259.36170212765956,9472,659,200.0,236.07464599609375,0.0012450784,0.0,-2.3505110263824465,0.3,-0.0024762249551713465,0.0003,360,133.42678833007812,0.06242060661315918
14,38,-254.16666666666666,9728,659,200.0,2040.6558349609375,0.0007543778,0.0,-2.35809268951416,0.3,-0.002875650255009532,0.0003,370,1099.040283203125,0.04554927349090576
15,39,-251.22448979591837,9984,659,200.0,898.0518508911133,0.00010793959,0.0,-2.3879016995429994,0.3,-0.0014081715838983656,0.0003,380,304.2439270019531,0.12183117866516113
15,40,-255.49019607843138,10240,659,200.0,949.2139312744141,0.00067971647,0.0,-2.3221570253372192,0.3,-0.0039213853888213634,0.0003,390,404.1668395996094,0.13724100589752197
0,1,-400.0,256,808,200.0,437.3315231323242,0.016866945,0.005859375,-2.3719590663909913,0.3,-0.007058229437097907,0.0003,400,144.73471069335938,-0.024296998977661133
0,2,-100.0,512,726,200.0,540.6722900390625,0.004366886,0.0,-2.3101467847824098,0.3,-0.0049124749843031165,0.0003,410,285.7541809082031,-0.00021970272064208984
1,3,-93.33333333333333,768,698,200.0,2000.771173095703,0.0055829682,0.0,-2.260547935962677,0.3,-0.007201877585612237,0.0003,420,1140.7789306640625,3.039836883544922e-05
1,4,-200.0,1024,690,200.0,996.4344421386719,0.0324146,0.083984375,-2.2396121263504027,0.3,-0.02124713361263275,0.0003,430,616.2896728515625,-4.6372413635253906e-05
1,5,-215.0,1280,684,200.0,1282.9821563720702,0.043737605,0.146484375,-2.186773109436035,0.3,-0.030473655089735985,0.0003,440,558.0169067382812,0.0004532337188720703
2,6,-187.14285714285714,1536,681,200.0,294.661767578125,0.023805717,0.0453125,-2.097663128376007,0.3,-0.014021172560751438,0.0003,450,148.7469482421875,-0.002076864242553711
2,7,-177.5,1792,676,200.0,1141.0067016601563,0.017334692,0.0375,-2.1898608446121215,0.3,-0.013678607437759638,0.0003,460,437.1955871582031,0.0008460283279418945
3,8,-205.0,2048,671,200.0,854.1831420898437,0.03556966,0.074609375,-2.2723671197891235,0.3,-0.01163142416626215,0.0003,470,467.7078857421875,-8.940696716308594e-06
3,9,-188.1818181818182,2304,671,200.0,525.4880218505859,0.03523066,0.09921875,-2.1015282392501833,0.3,-0.023526133317500354,0.0003,480,170.5447235107422,6.496906280517578e-05
3,10,-216.66666666666666,2560,671,200.0,1273.8167694091796,0.017698634,0.019921875,-2.1590369939804077,0.3,0.0028345465194433927,0.0003,490,354.3518981933594,-0.012378931045532227
4,11,-230.0,2816,670,200.0,935.3073852539062,0.023028541,0.069921875,-2.3156365752220154,0.3,0.00014326972886919976,0.0003,500,422.8981628417969,-0.00015532970428466797
4,12,-228.66666666666666,3072,669,200.0,1339.3202423095704,0.006113719,0.003515625,-2.3877238512039183,0.3,-0.008295916195493191,0.0003,510,626.8187866210938,-0.00015878677368164062
4,13,-204.375,3328,667,200.0,2155.0666320800783,0.0027059745,0.0,-2.321835458278656,0.3,-0.004176072822883725,0.0003,520,1240.3753662109375,5.716085433959961e-05
5,14,-211.76470588235293,3584,667,200.0,1004.620263671875,0.0066058226,0.000390625,-2.2769042253494263,0.3,-0.011962277139537037,0.0003,530,569.9746704101562,1.2814998626708984e-05
5,15,-215.78947368421052,3840,666,200.0,339.22784957885744,0.0073667807,0.0,-2.301675009727478,0.3,-0.00508282408118248,0.0003,540,116.91744995117188,-0.00013363361358642578
6,16,-205.0,4096,664,200.0,689.775242614746,0.0017880993,0.0,-2.3718451619148255,0.3,-0.004082215367816389,0.0003,550,478.046875,2.9265880584716797e-05
6,17,-199.52380952380952,4352,659,200.0,1972.4468627929687,0.004873245,0.0,-2.3273250460624695,0.3,-0.006736575765535236,0.0003,560,798.6815795898438,0.0011001229286193848
6,18,-190.0,4608,659,200.0,251.25836334228515,0.002420124,0.000390625,-2.291319715976715,0.3,-0.005021237535402179,0.0003,570,122.9401626586914,0.00014340877532958984
7,19,-187.5,4864,656,200.0,2114.3104858398438,0.0022115796,0.000390625,-2.321065616607666,0.3,-0.004580853600054979,0.0003,580,1290.0565185546875,0.0030418038368225098
7,20,-186.0,5120,653,200.0,1314.3961853027345,0.0023993878,0.0015625,-2.261325454711914,0.3,-0.008989236643537879,0.0003,590,784.7550659179688,0.003965795040130615
8,21,-175.3846153846154,5376,650,200.0,1590.7477325439454,0.00085030706,0.0,-2.189595949649811,0.3,-0.0035531772067770363,0.0003,600,844.0054321289062,0.01916337013244629
8,22,-174.28571428571428,5632,649,200.0,810.2380859375,0.00036792993,0.0,-2.2461509108543396,0.3,-0.0013903882820159197,0.0003,610,386.85772705078125,0.06167113780975342
9,23,-182.06896551724137,5888,646,200.0,942.9798217773438,0.0022048298,0.0,-2.326976644992828,0.3,-0.004987324634566903,0.0003,620,356.5722351074219,0.006087541580200195
9,24,-181.33333333333334,6144,643,200.0,721.0757781982422,0.00052387826,0.0,-2.358695960044861,0.3,-0.00046965968795120716,0.0003,630,280.0636901855469,-0.2753525972366333
9,25,-182.8125,6400,642,200.0,1535.4776977539063,0.00056273234,0.0,-2.4401806235313415,0.3,-0.0034178809029981492,0.0003,640,766.2692260742188,0.06566065549850464
10,26,-186.06060606060606,6656,640,200.0,386.61962432861327,0.010834037,0.00859375,-2.256313145160675,0.3,-0.010043039079755544,0.0003,650,187.94329833984375,0.01596897840499878
10,27,-178.8235294117647,6912,638,200.0,240.43715591430663,0.007084335,0.001953125,-2.1504723906517027,0.3,-0.006693503074347973,0.0003,660,126.55486297607422,0.08243095874786377
11,28,-186.28571428571428,7168,637,200.0,2140.724053955078,0.00078776083,0.0,-2.2136552214622496,0.3,-0.0005389186611864716,0.0003,670,1023.5146484375,-0.0076715946197509766
11,29,-194.59459459459458,7424,637,200.0,1049.3324401855468,0.00046173064,0.0,-2.3135708928108216,0.3,-0.0021292864345014094,0.0003,680,382.2339782714844,-0.6589919328689575
12,30,-199.47368421052633,7680,637,200.0,1090.3175842285157,0.0004391733,0.0,-2.187120568752289,0.3,-0.002350207499694079,0.0003,690,549.8800048828125,0.086556077003479
12,31,-197.17948717948718,7936,637,200.0,353.05761260986327,0.0004562321,0.0,-2.167524540424347,0.3,-0.0022888788022100925,0.0003,700,198.00189208984375,0.25142788887023926
12,32,-201.5,8192,637,200.0,1228.690869140625,0.00026452332,0.0,-2.1958591818809508,0.3,-0.001601244416087866,0.0003,710,452.7976989746094,0.11450642347335815
13,33,-197.61904761904762,8448,637,200.0,839.4957214355469,4.2642932e-05,0.0,-2.2176512479782104,0.3,-0.0003771972144022584,0.0003,720,363.4859313964844,0.3020082116127014
13,34,-191.3953488372093,8704,637,200.0,973.6788879394531,0.0011197873,0.0,-2.223173534870148,0.3,-0.00480904805008322,0.0003,730,563.04736328125,0.21753549575805664
14,35,-194.54545454545453,8960,637,200.0,1371.0523193359375,0.0010287229,0.0,-2.1858397006988524,0.3,-0.0015926303574815392,0.0003,740,693.3335571289062,0.22043365240097046
14,36,-192.6086956521739,9216,637,200.0,811.6561462402344,0.00015845103,0.0,-2.2247026681900026,0.3,-0.0014459709171205759,0.0003,750,344.3446350097656,-0.11829960346221924
14,37,-193.61702127659575,9472,637,200.0,2052.184460449219,8.5206004e-05,0.0,-2.214602732658386,0.3,-0.0005261574406176805,0.0003,760,993.058349609375,0.11560368537902832
15,38,-185.41666666666666,9728,637,200.0,1615.9854064941405,0.00055108056,0.0,-2.2382781386375425,0.3,-0.0019505098229274155,0.0003,770,726.6410522460938,0.13725662231445312
15,39,-180.81632653061226,9984,637,200.0,2229.1233520507812,0.0005327882,0.0,-2.1155134439468384,0.3,-0.002142577664926648,0.0003,780,1044.97705078125,0.16038566827774048
16,40,-177.2549019607843,10240,636,200.0,1881.210028076172,0.0006205414,0.0,-2.1154635548591614,0.3,-0.001997974910773337,0.0003,790,842.752685546875,0.08006620407104492
0,1,-230.0,256,777,200.0,1157.811456298828,0.00057829823,0.0,-2.1037906050682067,0.3,-0.0010548584396019578,0.0003,800,497.8049621582031,0.2840384244918823
0,2,-160.0,512,681,200.0,310.9377861022949,0.013267663,0.044921875,-2.367930495738983,0.3,-0.01872285259887576,0.0003,410,170.38710021972656,0.00017112493515014648
1,3,-226.66666666666666,768,658,200.0,1326.8203063964843,0.029738683,0.195703125,-2.423452365398407,0.3,-0.025301544554531576,0.0003,420,614.550048828125,-0.00026738643646240234
1,4,-240.0,1024,644,200.0,371.16285705566406,0.007220396,0.0078125,-2.391334652900696,0.3,-0.012844935571774841,0.0003,430,207.38568115234375,-0.0014984607696533203
2,5,-198.33333333333334,1280,638,200.0,277.0794403076172,0.0018425004,0.0,-2.4544129014015197,0.3,-0.001169746578671038,0.0003,440,120.26018524169922,-0.31129419803619385
2,6,-182.85714285714286,1536,637,200.0,1569.6158660888673,0.019542096,0.0265625,-2.3936571002006533,0.3,-0.007574383495375514,0.0003,450,743.9261474609375,7.68899917602539e-05
2,7,-188.75,1792,631,200.0,234.64723358154296,0.0008199832,0.0,-2.2438022017478945,0.3,-0.002310170652344823,0.0003,460,66.68746948242188,0.0
3,8,-187.0,2048,630,200.0,977.7151702880859,0.01371214,0.02734375,-2.4197004079818725,0.3,-0.011163691850379109,0.0003,470,426.5462341308594,6.67572021484375e-06
3,9,-191.8181818181818,2304,629,200.0,424.4306442260742,0.0032437744,0.0,-2.25954030752182,0.3,-0.005083453969564289,0.0003,480,247.3443145751953,0.0
4,10,-182.5,2560,628,200.0,452.7266616821289,0.007802495,0.002734375,-2.3123836755752563,0.3,-0.008706461358815431,0.0003,490,265.515625,-1.9073486328125e-06
4,11,-197.14285714285714,2816,627,200.0,1029.7208709716797,0.024738468,0.08671875,-2.3453475713729857,0.3,-0.034869603300467136,0.0003,500,568.5859375,7.450580596923828e-06
4,12,-206.0,3072,626,200.0,266.30348815917966,0.0012446356,0.0,-2.2598055362701417,0.3,0.0012150359572842718,0.0003,510,124.08305358886719,1.1920928955078125e-06
5,13,-220.0,3328,625,200.0,286.3025947570801,0.006578598,0.0015625,-2.3917457818984986,0.3,-0.009643362322822212,0.0003,520,172.32884216308594,-1.4424324035644531e-05
5,14,-228.23529411764707,3584,625,200.0,734.2206115722656,0.0034836319,0.00078125,-2.365298533439636,0.3,-0.0059402174083516,0.0003,530,386.21429443359375,-3.337860107421875e-06
6,15,-231.57894736842104,3840,625,200.0,313.0247116088867,0.0012945321,0.0,-2.3918682098388673,0.3,-0.003427228797227144,0.0003,540,162.30337524414062,-1.6689300537109375e-06
6,16,-220.5,4096,625,200.0,347.38267974853517,0.0010052491,0.0,-2.2061029076576233,0.3,-0.0032435405999422075,0.0003,550,155.80152893066406,1.9073486328125e-05
6,17,-220.95238095238096,4352,625,200.0,975.465380859375,0.008113058,0.027734375,-2.2977405190467834,0.3,-0.010348056629300117,0.0003,560,445.3626708984375,1.1682510375976562e-05
7,18,-212.17391304347825,4608,626,200.0,143.86133613586426,0.0029398205,0.0,-2.272293758392334,0.3,-0.004772858321666717,0.0003,570,102.53905487060547,-2.1457672119140625e-06
7,19,-212.91666666666666,4864,626,200.0,908.8884124755859,0.0026338992,0.0,-2.3054646372795107,0.3,-0.004706043819896877,0.0003,580,605.1361694335938,4.780292510986328e-05
8,20,-215.6,5120,626,200.0,324.1546340942383,0.018027436,0.02578125,-2.2125032424926756,0.3,-0.015943509759381413,0.0003,590,195.74639892578125,-1.2874603271484375e-05
8,21,-215.3846153846154,5376,626,200.0,280.0283767700195,0.0020327647,0.0,-2.255575382709503,0.3,0.0014047223958186805,0.0003,600,108.33720397949219,-1.9431114196777344e-05
8,22,-213.92857142857142,5632,627,200.0,287.4465843200684,0.00042129075,0.0,-2.2412520170211794,0.3,-0.001835162821225822,0.0003,610,161.95758056640625,1.4185905456542969e-05
9,23,-216.55172413793105,5888,625,200.0,1130.4016143798829,0.0082875155,0.016015625,-2.2335723996162415,0.3,-0.008176153432577849,0.0003,620,706.8793334960938,2.4616718292236328e-05
9,24,-217.33333333333334,6144,626,200.0,413.8793083190918,0.0035842373,0.0,-2.136600840091705,0.3,-0.00438204612582922,0.0003,630,202.8607940673828,-9.5367431640625e-07
10,25,-212.8125,6400,625,200.0,229.8477569580078,0.057010986,0.103515625,-2.265047073364258,0.3,-0.018051761109381913,0.0003,640,93.58638000488281,-1.811981201171875e-05
10,26,-205.45454545454547,6656,625,200.0,899.8278656005859,0.028940104,0.06015625,-2.0349803149700163,0.3,-0.01748019999358803,0.0003,650,573.658935546875,3.641843795776367e-05
11,27,-199.7058823529412,6912,624,200.0,1110.9511138916016,0.010443531,0.008984375,-2.192014014720917,0.3,0.004819393809884787,0.0003,660,537.9729614257812,3.7550926208496094e-06
11,28,-203.42857142857142,7168,622,200.0,888.1968719482422,0.076971084,0.141796875,-2.2777933478355408,0.3,-0.013231960916891694,0.0003,670,226.76060485839844,7.933378219604492e-05
11,29,-196.75675675675674,7424,622,200.0,1028.9843841552733,0.005773484,0.013671875,-2.251504588127136,0.3,-0.016590460762381555,0.0003,680,633.4552612304688,8.028745651245117e-05
12,30,-194.47368421052633,7680,621,200.0,978.371450805664,0.04888902,0.160546875,-2.3452839493751525,0.3,-0.030747755151242017,0.0003,690,385.7213134765625,1.0132789611816406e-06
12,31,-195.3846153846154,7936,621,200.0,1017.7675262451172,0.009415812,0.00390625,-2.402147924900055,0.3,-0.013544425927102565,0.0003,700,611.5047607421875,0.00015312433242797852
13,32,-195.75,8192,621,200.0,481.71766052246096,0.0011961265,0.0,-2.41994651556015,0.3,-0.001762760244309902,0.0003,710,214.3943328857422,2.86102294921875e-05
13,33,-200.47619047619048,8448,620,200.0,1052.3805236816406,0.015054481,0.025,-2.38913152217865,0.3,-0.011593760550022125,0.0003,720,544.2943115234375,0.00035840272903442383
14,34,-198.13953488372093,8704,620,200.0,356.0648063659668,0.0018073316,0.0,-2.282312977313995,0.3,-0.004571176669560373,0.0003,730,179.14715576171875,0.004144251346588135
14,35,-200.0,8960,620,200.0,853.5753799438477,0.0015678802,0.0,-2.2520766258239746,0.3,-0.0028301447629928587,0.0003,740,488.0831604003906,0.0011848211288452148
14,36,-195.65217391304347,9216,619,200.0,1053.9707000732421,0.00087740226,0.0,-2.3151169300079344,0.3,-0.003119276533834636,0.0003,750,627.782470703125,-0.005567431449890137
15,37,-197.0212765957447,9472,620,200.0,259.0916801452637,0.003510054,0.0,-2.291414713859558,0.3,-0.003387829754501581,0.0003,760,178.0119171142578,-0.044972896575927734
15,38,-188.125,9728,619,200.0,206.8502685546875,0.0058525577,0.0,-2.1595138907432556,0.3,-0.006568443845026195,0.0003,770,56.09949493408203,-4.684925079345703e-05
16,39,-188.57142857142858,9984,620,200.0,1536.8116394042968,0.0016773606,0.0,-2.2260179042816164,0.3,-0.00022846313659101724,0.0003,780,794.7880249023438,0.04630333185195923
16,40,-184.7058823529412,10240,620,200.0,736.0508453369141,4.661223e-05,0.0,-2.2626484632492065,0.3,-0.0004724633414298296,0.0003,790,279.3988342285156,-0.17933619022369385
0,1,-280.0,256,789,200.0,1944.3200103759766,0.00014853012,0.0,-2.224903643131256,0.3,-0.0011410939740017056,0.0003,800,979.6913452148438,0.014679312705993652
0,2,-305.0,512,695,200.0,721.2506759643554,0.00015643402,0.0,-2.1865866422653197,0.3,0.00023451127344742417,0.0003,810,224.3286895751953,0.01113438606262207
1,3,-293.3333333333333,768,669,200.0,154.8461093902588,0.00026931544,0.0,-2.2078420519828796,0.3,-0.0013841884676367045,0.0003,820,81.03856658935547,0.2322048544883728
1,4,-230.0,1024,661,200.0,805.6218612670898,0.00055786665,0.0,-2.202360713481903,0.3,-0.0013641841243952513,0.0003,830,267.43109130859375,0.2640882730484009
1,5,-246.66666666666666,1280,650,200.0,290.05213623046876,0.0010976421,0.0,-2.2275924563407896,0.3,-0.0029816108581144363,0.0003,840,91.9580307006836,-0.7142866849899292
2,6,-231.42857142857142,1536,648,200.0,217.4463996887207,0.0069227014,0.003125,-2.2361077547073362,0.3,-0.004940914129838348,0.0003,850,92.73552703857422,0.09704136848449707
2,7,-213.75,1792,645,200.0,1795.3039916992188,0.009219978,0.01953125,-2.3569464921951293,0.3,-0.0062448896002024416,0.0003,860,736.7523193359375,-0.03317916393280029
3,8,-191.0,2048,644,200.0,229.50292587280273,0.0076790685,0.003515625,-2.3974334001541138,0.3,-0.008053536573424936,0.0003,870,106.60311126708984,-0.06974124908447266
3,9,-185.45454545454547,2304,646,200.0,1811.3170837402345,0.0106161935,0.01171875,-2.435206079483032,0.3,-0.008495473326183856,0.0003,880,718.2264404296875,0.017390668392181396
3,10,-170.83333333333334,2560,645,200.0,1039.542950439453,0.00040449132,0.0,-2.4385279774665833,0.3,-0.002178016398102045,0.0003,890,672.6695556640625,0.01106715202331543
4,11,-180.71428571428572,2816,647,200.0,1610.23955078125,0.007340591,0.0,-2.462892162799835,0.3,-0.007591569004580379,0.0003,900,708.9121704101562,0.03326994180679321
4,12,-190.66666666666666,3072,647,200.0,569.2527923583984,0.0029766844,0.0,-2.386565685272217,0.3,-0.002678800467401743,0.0003,910,196.8809051513672,0.1932154893875122
5,13,-195.625,3328,646,200.0,325.0781700134277,0.0052084974,0.000390625,-2.329206097126007,0.3,-0.006232467852532864,0.0003,920,207.7404327392578,0.1633594036102295
5,14,-185.88235294117646,3584,645,200.0,424.2101005554199,0.0028941755,0.0,-2.3405020356178285,0.3,-0.004329480254091323,0.0003,930,245.93382263183594,-0.4597831964492798
5,15,-182.10526315789474,3840,645,200.0,1075.4206451416017,0.004743833,0.0015625,-2.3234360933303835,0.3,-0.00729318531230092,0.0003,940,414.9488220214844,-0.017586469650268555
6,16,-173.5,4096,645,200.0,1014.9277984619141,0.013519554,0.024609375,-2.395156967639923,0.3,-0.009664187021553517,0.0003,950,402.9960632324219,-0.0057381391525268555
6,17,-183.33333333333334,4352,645,200.0,923.9331878662109,0.0010021115,0.0,-2.435876929759979,0.3,-0.00036220947513356807,0.0003,960,300.8528137207031,0.15081018209457397
7,18,-173.91304347826087,4608,644,200.0,434.4758804321289,0.001059691,0.0,-2.407167375087738,0.3,-0.0033607149962335825,0.0003,970,157.7229461669922,-0.013892412185668945
7,19,-168.75,4864,644,200.0,1469.7456634521484,0.00077827973,0.0,-2.4392487525939943,0.3,-0.0011662059929221868,0.0003,980,601.2146606445312,0.07181519269943237
7,20,-179.6,5120,644,200.0,776.703125,0.0012471748,0.0,-2.3960921287536623,0.3,-0.0024151560850441457,0.0003,990,393.6641540527344,0.14073514938354492
8,21,-169.23076923076923,5376,645,200.0,254.73537826538086,0.0025283974,0.0,-2.3718499302864076,0.3,-0.004126431269105524,0.0003,1000,112.40142822265625,0.1274746060371399
8,22,-152.5,5632,646,200.0,2650.866632080078,0.0004629325,0.0,-2.37229471206665,0.3,0.001002490078099072,0.0003,1010,1394.090087890625,0.12326294183731079
9,23,-155.86206896551724,5888,646,200.0,766.5469802856445,0.003296981,0.011328125,-2.3727991342544557,0.3,-0.007280384982004761,0.0003,1020,524.19384765625,0.030083179473876953
9,24,-154.33333333333334,6144,646,200.0,286.58063850402834,0.0011039765,0.0,-2.3421189308166506,0.3,-0.00172325954772532,0.0003,1030,80.45901489257812,0.023914217948913574
9,25,-136.5625,6400,646,200.0,2069.0890991210936,0.009836283,0.016796875,-2.4512965202331545,0.3,-0.010972549044527113,0.0003,1040,1167.22705078125,0.05947601795196533
10,26,-129.0909090909091,6656,646,200.0,1577.8510498046876,0.0024783341,0.0,-2.4172521591186524,0.3,-0.004540085117332638,0.0003,1050,839.5771484375,-0.10349762439727783
10,27,-134.41176470588235,6912,647,200.0,1575.6197631835937,0.00913243,0.01875,-2.4202526450157165,0.3,-0.010030659660696984,0.0003,1060,651.9649658203125,0.10794764757156372
11,28,-133.42857142857142,7168,647,200.0,1183.7499389648438,0.00061557535,0.0,-2.4384411811828612,0.3,-0.0029804206104017796,0.0003,1070,535.8866577148438,0.06712394952774048
11,29,-132.97297297297297,7424,645,200.0,1156.607858276367,0.0014935555,0.0,-2.4260531306266784,0.3,-0.007681092899292708,0.0003,1080,260.7938537597656,-0.018663644790649414
11,30,-131.05263157894737,7680,645,200.0,951.6231628417969,0.0025302737,0.0,-2.451467788219452,0.3,-0.0036332768388092516,0.0003,1090,478.01202392578125,0.1341104507446289
12,31,-136.92307692307693,7936,646,200.0,990.0614044189454,0.0012159054,0.0,-2.4232683300971987,0.3,-0.003223065659403801,0.0003,1100,533.9583740234375,0.14693188667297363
12,32,-138.25,8192,646,200.0,361.16361846923826,0.008867256,0.00234375,-2.4467467069625854,0.3,-0.011294643022119999,0.0003,1110,162.91281127929688,-0.06464898586273193
13,33,-115.95238095238095,8448,646,200.0,2364.262072753906,0.008078994,0.00234375,-2.4109042406082155,0.3,-0.009261282999068499,0.0003,1120,1073.8306884765625,0.08072376251220703
13,34,-120.0,8704,647,200.0,2545.424005126953,0.006335903,0.005859375,-2.4317322969436646,0.3,-0.0065801167394965885,0.0003,1130,1012.1814575195312,0.06303918361663818
13,35,-115.68181818181819,8960,647,200.0,409.83519744873047,0.0034234412,0.0,-2.4514801263809205,0.3,-0.005612311558797956,0.0003,1140,167.8066864013672,0.11639118194580078
14,36,-115.8695652173913,9216,647,200.0,970.4790466308593,0.0056109764,0.00078125,-2.3890403509140015,0.3,-0.006853713188320398,0.0003,1150,586.63623046875,0.07675498723983765
14,37,-117.44680851063829,9472,647,200.0,1436.68984375,0.010301584,0.04453125,-2.4046799302101136,0.3,-0.0109086164040491,0.0003,1160,749.8217163085938,0.16458570957183838
15,38,-118.33333333333333,9728,647,200.0,1466.151174926758,0.00083100377,0.0,-2.4067944526672362,0.3,-0.002285025082528591,0.0003,1170,768.8474731445312,0.03757882118225098
15,39,-119.79591836734694,9984,647,200.0,2214.306915283203,0.0024045892,0.0,-2.403597819805145,0.3,-0.009160641441121697,0.0003,1180,1243.2431640625,0.09068083763122559
15,40,-118.23529411764706,10240,647,200.0,916.0861267089844,0.0029611434,0.0,-2.3821526169776917,0.3,-0.0059045752277597785,0.0003,1190,486.611328125,0.1155288815498352
0,1,430.0,256,832,200.0,863.9520690917968,0.015289796,0.06171875,-2.377266454696655,0.3,-0.02031775629147887,0.0003,1200,404.0848388671875,0.1749885082244873
0,2,285.0,512,732,200.0,2983.5642578125,1.5435275e-05,0.0,-2.144265830516815,0.3,-0.0001902293646708131,0.0003,810,1631.1575927734375,0.0008320808410644531
1,3,80.0,768,707,200.0,1824.5449523925781,8.957111e-05,0.0,-2.1494301438331602,0.3,-0.0012632773257791996,0.0003,820,653.6361083984375,0.004138529300689697
1,4,106.0,1024,696,200.0,1544.1826049804688,1.19283795e-05,0.0,-2.143374443054199,0.3,-0.00033941837027668954,0.0003,830,682.5848388671875,0.15478914976119995
1,5,93.33333333333333,1280,684,200.0,1635.4881591796875,7.117912e-05,0.0,-2.181893801689148,0.3,-0.0009834379889070988,0.0003,840,746.8191528320312,0.2290257215499878
2,6,74.28571428571429,1536,674,200.0,1442.23330078125,5.0664414e-05,0.0,-2.1557873010635378,0.3,-0.0007954197004437447,0.0003,850,770.678955078125,0.1928310990333557
2,7,91.25,1792,663,200.0,1524.611801147461,5.8120117e-05,0.0,-2.1575174927711487,0.3,-0.0008601518580690027,0.0003,860,710.0779418945312,0.05880099534988403
3,8,33.0,2048,658,200.0,1084.1386444091797,7.064361e-05,0.0,-2.148710346221924,0.3,-0.0010506524005904794,0.0003,870,468.46527099609375,0.318683922290802
3,9,26.363636363636363,2304,657,200.0,1754.806591796875,6.713788e-05,0.0,-2.18057382106781,0.3,-0.000999872270040214,0.0003,880,933.1531982421875,0.16438180208206177
3,10,15.833333333333334,2560,655,200.0,1258.2075805664062,0.00014470145,0.0,-2.164663863182068,0.3,-0.0011981811840087175,0.0003,890,519.8445434570312,0.3132055997848511
4,11,2.857142857142857,2816,655,200.0,1826.764419555664,0.000369251,0.0,-2.152692425251007,0.3,-0.0018538563279435038,0.0003,900,699.68115234375,0.11914992332458496
4,12,-14.666666666666666,3072,655,200.0,1677.7713500976563,0.00011549308,0.0,-2.176362860202789,0.3,-0.001018419163301587,0.0003,910,632.1565551757812,0.10101228952407837
5,13,-4.375,3328,654,200.0,1945.2928771972656,0.00044987095,0.0,-2.1968920111656187,0.3,-0.0023047852097079157,0.0003,920,904.9094848632812,0.21006888151168823
5,14,4.705882352941177,3584,651,200.0,2021.9916748046876,0.00011422788,0.0,-2.1778140306472777,0.3,-0.0003946737386286259,0.0003,930,1079.8321533203125,0.3535780906677246
5,15,-30.0,3840,652,200.0,1858.6521301269531,6.0231425e-05,0.0,-2.2293160915374757,0.3,-0.0005527993489522487,0.0003,940,661.29443359375,0.06679058074951172
6,16,-34.0,4096,653,200.0,423.8946060180664,0.0013815453,0.0,-2.155387544631958,0.3,-0.0034384443424642086,0.0003,950,234.67027282714844,-0.012842655181884766
6,17,-50.476190476190474,4352,653,200.0,1429.1863037109374,0.00079593225,0.0,-2.2612104177474976,0.3,-0.0011343773221597075,0.0003,960,587.5858764648438,-0.09836483001708984
7,18,-59.56521739130435,4608,652,200.0,1966.6674011230468,5.473825e-05,0.0,-2.2573999643325804,0.3,-0.0003474577562883496,0.0003,970,916.8909301757812,-0.33239150047302246
7,19,-58.75,4864,653,200.0,831.6946975708008,2.0351727e-05,0.0,-2.262778162956238,0.3,1.2193643487989903e-05,0.0003,980,269.36431884765625,-1.2592885494232178
7,20,-60.8,5120,651,200.0,1669.7824401855469,7.904833e-06,0.0,-2.257625496387482,0.3,-0.00029811749700456856,0.0003,990,611.7567138671875,0.16492784023284912
8,21,-55.38461538461539,5376,652,200.0,1467.3049011230469,0.0001771755,0.0,-2.2292566776275633,0.3,-0.0014788354746997356,0.0003,1000,554.9000244140625,0.22584950923919678
8,22,-62.857142857142854,5632,652,200.0,1440.7656494140624,0.00011165696,0.0,-2.2320975184440615,0.3,-0.0008641098625957966,0.0003,1010,598.9441528320312,0.2273206114768982
9,23,-74.82758620689656,5888,652,200.0,838.8082824707031,9.8258955e-05,0.0,-2.2758966207504274,0.3,0.0008277601096779108,0.0003,1020,311.7864074707031,-1.6217355728149414
9,24,-82.0,6144,652,200.0,446.8883590698242,0.00022438308,0.0,-2.1970051169395446,0.3,-0.0016880971612408756,0.0003,1030,192.79705810546875,0.06542295217514038
9,25,-75.9375,6400,652,200.0,813.9362640380859,0.00021311385,0.0,-2.217427909374237,0.3,-0.0022459950298070906,0.0003,1040,396.2041015625,0.19646495580673218
10,26,-69.39393939393939,6656,652,200.0,1387.1082336425782,0.00020468864,0.0,-2.2201088190078737,0.3,-0.00042288475669920443,0.0003,1050,692.9224853515625,0.2400936484336853
