time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/clip_fraction,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/loss,train/policy_gradient_loss
10,9216,200.0,36,859,577.8260869565217,-1.922264075279236,750,0.0,0.3,8356.331616210937,0.08008390665054321,0.0003,0.0031668167,5532.916015625,0.0023862326983362437
11,9472,200.0,37,858,575.531914893617,-2.008117139339447,760,0.0,0.3,16365.408715820313,0.10276532173156738,0.0003,0.0015108453,15331.4755859375,-0.0024924896424636245
11,9728,200.0,38,859,572.0833333333334,-1.9951730787754058,770,0.0,0.3,7962.657042694092,0.10081440210342407,0.0003,0.0071638273,3291.22119140625,-0.003733990853652358
11,9984,200.0,39,859,576.734693877551,-2.187151038646698,780,0.0,0.3,9107.699911499023,-0.013672947883605957,0.0003,0.013075852,7600.9248046875,-0.009948247671127319
11,10240,200.0,40,860,574.5098039215686,-2.0720757246017456,790,0.0,0.3,7260.013298034668,0.07939833402633667,0.0003,0.0052498123,6912.7919921875,-0.0024037319235503674
0,256,200.0,1,1020,510.0,-2.0616286277770994,800,0.0,0.3,15429.887878417969,0.06207245588302612,0.0003,0.0006578732,9023.591796875,-0.0006690213922411203
0,512,200.0,2,950,540.0,-2.399366557598114,810,0.0,0.3,16690.220263671876,0.10322755575180054,0.0003,0.00092843967,4161.74560546875,-0.0032396971015259623
0,768,200.0,3,941,560.0,-2.353998672962189,820,0.0,0.3,8419.296765136718,0.0799214243888855,0.0003,0.00070050266,4239.150390625,-0.0014831106178462504
1,1024,200.0,4,910,570.0,-2.4001805782318115,830,0.0,0.3,8632.545333862305,0.05227243900299072,0.0003,0.00083315675,4611.7470703125,-0.0014486063038930297
1,1280,200.0,5,883,568.3333333333334,-2.3804121017456055,840,0.0,0.3,17072.505859375,0.05198240280151367,0.0003,7.974007e-05,10274.150390625,-0.000500677851960063
1,1536,200.0,6,879,568.5714285714286,-2.3803958654403687,850,0.0,0.3,8306.10473022461,0.11697882413864136,0.0003,0.0018240113,4146.33349609375,-0.004985144222155213
2,1792,200.0,7,878,562.5,-2.392902374267578,860,0.0,0.3,8263.13484802246,0.10575628280639648,0.0003,0.0039261873,4388.70166015625,-0.006192571669816971
2,2048,200.0,8,878,559.0,-2.3716277718544005,870,0.0,0.3,8471.646493530274,0.08403080701828003,0.0003,0.0028177875,440.65997314453125,-0.005217337433714419
2,2304,200.0,9,880,562.7272727272727,-2.3597925305366516,880,0.0,0.3,17345.04753417969,0.04427117109298706,0.0003,0.0008879383,6343.56884765625,-0.002730828570201993
2,2560,200.0,10,885,560.8333333333334,-2.337386667728424,890,0.0,0.3,8591.142028808594,0.06447833776473999,0.0003,0.00043000514,6096.38525390625,-0.0008727876003831625
3,2816,200.0,11,885,555.7142857142857,-2.3593198657035828,900,0.000390625,0.3,8357.111740112305,0.11045372486114502,0.0003,0.0027885505,6922.326171875,-0.0067301173461601135
3,3072,200.0,12,882,548.6666666666666,-2.357656240463257,910,0.0,0.3,16331.235009765625,0.0847405195236206,0.0003,0.0010886965,12063.2392578125,-0.00343704205006361
3,3328,200.0,13,885,567.5,-2.332097017765045,920,0.0,0.3,9711.239633178711,-0.004727959632873535,0.0003,0.0013739292,2884.4892578125,-0.0023755104746669533
4,3584,200.0,14,884,568.8235294117648,-2.2951187968254088,930,0.0,0.3,8377.754995727539,0.08965712785720825,0.0003,0.0011045595,4390.01171875,-0.002909080497920513
4,3840,200.0,15,884,566.8421052631579,-2.271228849887848,940,0.0,0.3,8976.223635864259,0.036904752254486084,0.0003,0.004074498,2843.21923828125,-0.0013604811858385802
4,4096,200.0,16,883,568.5,-2.203675127029419,950,0.0,0.3,16690.790576171876,0.069399893283844,0.0003,0.00011137361,16019.2861328125,-0.00034154411405324937
4,4352,200.0,17,881,568.5714285714286,-2.221664381027222,960,0.01796875,0.3,8512.404162597657,0.07937949895858765,0.0003,0.012118787,3264.81640625,-0.008068439806811512
5,4608,200.0,18,869,570.8695652173913,-2.1929881453514097,970,0.0,0.3,8387.771269989014,0.08439964056015015,0.0003,0.003915541,7318.4072265625,-0.004043651535175741
5,4864,200.0,19,865,568.3333333333334,-2.1505631685256956,980,0.0,0.3,8872.539282226562,0.028769254684448242,0.0003,0.0009154263,1193.993896484375,0.0004189325729385018
5,5120,200.0,20,864,572.4,-2.1471861600875854,990,0.0,0.3,16736.0138671875,0.08347350358963013,0.0003,0.00018062792,5272.025390625,-0.001203421107493341
6,5376,200.0,21,866,579.2307692307693,-2.218075144290924,1000,0.0,0.3,8788.639114379883,0.045708417892456055,0.0003,0.00022897497,8237.767578125,-0.00097727975808084
6,5632,200.0,22,863,578.2142857142857,-2.2214350938796996,1010,0.0,0.3,8806.15225830078,0.07821482419967651,0.0003,0.0004642522,3235.845458984375,-0.0019189374288544059
6,5888,200.0,23,860,581.0344827586207,-2.198314344882965,1020,0.0,0.3,17180.744482421876,0.06072717905044556,0.0003,0.0006196217,13514.2099609375,-0.0019431959837675095
7,6144,200.0,24,860,576.6666666666666,-2.2146435976028442,1030,0.0,0.3,9058.152206420898,-0.004018306732177734,0.0003,0.0012650234,7454.26611328125,-0.003364358050748706
7,6400,200.0,25,858,583.125,-2.2462815046310425,1040,0.0,0.3,8714.271374511718,0.07512342929840088,0.0003,0.0014573243,6154.7890625,-0.0037549799773842095
7,6656,200.0,26,857,580.0,-2.1572413206100465,1050,0.0,0.3,8297.32822265625,0.08999454975128174,0.0003,0.008868085,1328.5758056640625,-0.009813598077744245
8,6912,200.0,27,856,578.5294117647059,-1.956156212091446,1060,0.0,0.3,17237.33415527344,0.03928482532501221,0.0003,0.010955147,9161.697265625,-0.009320947946980596
8,7168,200.0,28,857,578.2857142857143,-1.9481149733066558,1070,0.0,0.3,8351.414709472656,0.04068279266357422,0.0003,0.0011902119,2216.3955078125,-0.0024229930713772774
8,7424,200.0,29,859,575.4054054054054,-2.0581687331199645,1080,0.0,0.3,8642.022180175782,0.05125182867050171,0.0003,0.0014694924,1317.0496826171875,-0.0033187037333846092
8,7680,200.0,30,860,574.4736842105264,-2.0534590125083922,1090,0.0,0.3,16641.11359863281,0.07982885837554932,0.0003,0.00031701382,5851.35693359375,-0.0002811901504173875
9,7936,200.0,31,859,574.3589743589744,-2.0565467357635496,1100,0.0,0.3,8373.074493408203,0.07919800281524658,0.0003,0.0016984236,5661.18994140625,-0.004216773016378283
9,8192,200.0,32,861,575.5,-2.1776318550109863,1110,0.030078125,0.3,8600.945031738282,0.07539993524551392,0.0003,0.014334541,1652.529541015625,-0.006474006315693259
9,8448,200.0,33,862,575.7142857142857,-2.2289161324501037,1120,0.0,0.3,8324.705294799805,0.09110438823699951,0.0003,0.0016654718,7390.37255859375,-0.00019760653376579284
10,8704,200.0,34,863,575.5813953488372,-2.2323662996292115,1130,0.0,0.3,16522.168725585936,0.08751708269119263,0.0003,0.00031459285,6651.58251953125,-0.001285647600889206
10,8960,200.0,35,864,582.0454545454545,-2.200963580608368,1140,0.0,0.3,8038.151406860352,0.10851997137069702,0.0003,0.0030236046,2407.999755859375,-0.003711127513088286
10,9216,200.0,36,863,586.7391304347826,-2.18888920545578,1150,0.0,0.3,8613.852545166015,0.08540552854537964,0.0003,0.0041525043,7796.9580078125,-0.00446891481988132
10,9472,200.0,37,863,588.0851063829788,-2.1217163443565368,1160,0.0,0.3,17294.160571289063,0.07593899965286255,0.0003,0.0020674926,9786.625,-0.0037039639893919228
11,9728,200.0,38,863,587.2916666666666,-2.1173504114151003,1170,0.0,0.3,8218.40643005371,0.10886472463607788,0.0003,0.0010597485,3294.23876953125,-0.0017111409455537797
11,9984,200.0,39,864,586.734693877551,-2.042350137233734,1180,0.0,0.3,8071.325256347656,0.09255170822143555,0.0003,0.00071911537,6784.7568359375,-0.002457877714186907
11,10240,200.0,40,865,587.0588235294117,-2.0873597145080565,1190,0.005859375,0.3,8211.964852905274,0.12715870141983032,0.0003,0.011852639,2416.76171875,-0.005827509518712759
0,256,200.0,1,1159,560.0,-2.1696608901023864,1200,0.0,0.3,16563.118432617186,0.08856320381164551,0.0003,0.0012560715,6262.033203125,0.001562930888030678
0,512,200.0,2,950,700.0,-2.0297815442085265,810,0.0,0.3,15162.28359375,0.07786643505096436,0.0003,0.00058721146,5500.6064453125,-0.0013466882053762674
0,768,200.0,3,932,636.6666666666666,-2.069685125350952,820,0.0,0.3,8588.158099365235,0.10511660575866699,0.0003,0.0024869696,8263.2900390625,-0.0014008030528202652
1,1024,200.0,4,921,628.0,-2.180881154537201,830,0.0,0.3,7872.774474143982,0.09822511672973633,0.0003,0.0045557283,1539.88720703125,-0.002796900924295187
1,1280,200.0,5,909,648.3333333333334,-2.012490290403366,840,0.0,0.3,6907.9924030303955,0.0731421709060669,0.0003,0.0067943316,3657.78759765625,-0.0029654459562152625
1,1536,200.0,6,899,638.5714285714286,-2.0499886989593508,850,0.0,0.3,17262.993017578126,0.036613643169403076,0.0003,0.0033883995,8606.044921875,-0.005149647290818393
2,1792,200.0,7,893,633.75,-2.0643052220344544,860,0.030859375,0.3,7796.377301025391,0.10130715370178223,0.0003,0.023213554,1147.4697265625,-0.011841763835400343
2,2048,200.0,8,879,619.0,-2.0266072273254396,870,0.00390625,0.3,7846.431787109375,0.10125714540481567,0.0003,0.0031727387,4640.0107421875,-0.0037928962614387275
2,2304,200.0,9,883,635.4545454545455,-1.9393378913402557,880,0.0,0.3,15601.492114257813,0.10375428199768066,0.0003,0.0025402391,11886.48828125,-0.0029223293531686068
2,2560,200.0,10,884,640.0,-1.8525513589382172,890,0.00234375,0.3,8166.915609741211,0.09894514083862305,0.0003,0.015681162,5425.080078125,-0.006687276158481836
3,2816,200.0,11,888,630.0,-1.8896768629550933,900,0.0,0.3,8131.611665344239,0.09102755784988403,0.0003,0.0043562823,6104.95703125,0.0004960514022968709
3,3072,200.0,12,878,628.0,-1.9422043979167938,910,0.015625,0.3,15350.931691169739,0.09408479928970337,0.0003,0.018727988,3638.7919921875,-0.0030970160849392416
3,3328,200.0,13,877,617.5,-2.1049123287200926,920,0.049609375,0.3,7437.661897659302,0.1021956205368042,0.0003,0.028664978,3607.650390625,-0.003866321686655283
4,3584,200.0,14,874,622.3529411764706,-1.9256163895130158,930,0.0,0.3,8242.712963867187,0.0961654782295227,0.0003,0.006479859,2187.689697265625,-0.0032973035238683225
4,3840,200.0,15,876,623.1578947368421,-1.9368594765663147,940,0.034765625,0.3,8478.41416015625,0.11786997318267822,0.0003,0.020835977,4228.1875,-0.016993443109095098
4,4096,200.0,16,876,615.0,-1.9101429045200349,950,0.0046875,0.3,17829.79641113281,0.05469101667404175,0.0003,0.013067059,8528.94921875,-0.009351300611160695
4,4352,200.0,17,874,616.6666666666666,-1.6380957305431365,960,0.0,0.3,9676.302471923827,-0.022554516792297363,0.0003,0.00048559974,7128.20166015625,-0.001449756883084774
5,4608,200.0,18,871,623.9130434782609,-2.2257388830184937,970,0.371484375,0.3,6758.738232564926,0.09862983226776123,0.0003,0.12591076,5.005055904388428,0.01185229872353375
5,4864,200.0,19,868,625.8333333333334,-1.6376408338546753,980,0.41171875,0.3,16801.729443359374,0.10486799478530884,0.0003,0.13302842,7793.4345703125,0.011994475685060024
5,5120,200.0,20,866,626.8,-1.6150547921657563,990,0.0125,0.3,8021.870568847657,0.11798304319381714,0.0003,0.015621191,4217.40771484375,-0.011284872330725193
6,5376,200.0,21,868,626.5384615384615,-1.5796359598636627,1000,0.0,0.3,6754.82082452774,0.09961891174316406,0.0003,0.009407617,2026.8876953125,-0.00287664239294827
6,5632,200.0,22,867,627.5,-1.5462630152702332,1010,0.0,0.3,8156.060513305664,0.1017841100692749,0.0003,0.0006020304,7068.87890625,0.0028424591291695833
6,5888,200.0,23,869,622.0689655172414,-1.4823977947235107,1020,0.0,0.3,14826.293286132812,0.1075010895729065,0.0003,0.0026338482,8821.0966796875,-0.0013350669760257006
7,6144,200.0,24,868,620.0,-1.495049911737442,1030,0.0,0.3,7424.832981872559,0.11022454500198364,0.0003,0.0013454203,4224.15087890625,-0.0013115146197378636
7,6400,200.0,25,865,619.0625,-1.4976509928703308,1040,0.01015625,0.3,8015.228366088867,0.0940670371055603,0.0003,0.017537486,2829.188232421875,-0.007549820863641798
7,6656,200.0,26,865,618.7878787878788,-1.4291998505592347,1050,0.0,0.3,6819.398124694824,0.09058624505996704,0.0003,0.0044600256,3177.868408203125,0.001548533048480749
8,6912,200.0,27,863,619.7058823529412,-1.4107587099075318,1060,0.0,0.3,16570.36130371094,0.04891854524612427,0.0003,0.0009860843,10084.1279296875,0.0015422448981553317
8,7168,200.0,28,862,618.0,-1.4945340037345887,1070,0.067578125,0.3,7852.085809326172,0.12609350681304932,0.0003,0.026614193,3471.510986328125,-0.009209854388609528
8,7424,200.0,29,857,614.3243243243244,-1.4172971308231355,1080,0.043359375,0.3,7844.306829833984,0.1262863278388977,0.0003,0.02848272,7305.07373046875,-0.008920684549957513
8,7680,200.0,30,857,613.9473684210526,-1.3673293173313141,1090,0.0,0.3,15351.219702148437,0.11794906854629517,0.0003,0.0068759266,12159.0771484375,-0.003095832047984004
9,7936,200.0,31,859,612.3076923076923,-1.3405116021633148,1100,0.0,0.3,6758.71460571289,0.09659445285797119,0.0003,0.00036057318,6718.40576171875,-0.0006682145409286022
9,8192,200.0,32,858,612.25,-1.2931021273136138,1110,0.001953125,0.3,7781.900482177734,0.12476956844329834,0.0003,0.0017034383,3434.884521484375,-0.0006276670377701521
9,8448,200.0,33,855,612.1428571428571,-1.3187013745307923,1120,0.0,0.3,7939.540072631836,0.14430439472198486,0.0003,0.0010950731,617.1112670898438,0.00033286146353930237
10,8704,200.0,34,854,610.9302325581396,-1.247489184141159,1130,0.0,0.3,15846.789566040039,0.13660991191864014,0.0003,0.00086766086,5490.326171875,0.001728448527865112
10,8960,200.0,35,852,611.1363636363636,-1.227116459608078,1140,0.0,0.3,7988.713227844239,0.1149415373802185,0.0003,0.00030316785,4196.06982421875,-0.0010942786931991578
10,9216,200.0,36,854,613.2608695652174,-1.5410020411014558,1150,0.059765625,0.3,7295.075287437439,0.12211132049560547,0.0003,0.028706698,2630.005615234375,-0.0010074038989841938
11,9472,200.0,37,853,613.4042553191489,-1.6532374322414398,1160,0.0,0.3,15614.885302734376,0.08842074871063232,0.0003,0.006221816,9316.08984375,-0.004570458736270666
11,9728,200.0,38,851,613.5416666666666,-1.8282976686954497,1170,0.02421875,0.3,7779.945700073242,0.13681405782699585,0.0003,0.022456069,7411.42041015625,-0.009463527705520391
11,9984,200.0,39,850,613.469387755102,-1.8688945591449737,1180,0.02890625,0.3,7729.626296663284,0.1389327049255371,0.0003,0.014761945,4309.95703125,-0.007047263998538255
12,10240,200.0,40,851,616.0784313725491,-1.6388990104198455,1190,0.0,0.3,7767.980430603027,0.14063483476638794,0.0003,0.0056252116,1450.150146484375,-0.0030364127596840262
0,256,200.0,1,1069,460.0,-1.7958640158176422,1200,0.0,0.3,16303.85947265625,0.04779326915740967,0.0003,0.0015813217,7270.7216796875,-0.0015263956738635898
0,512,200.0,2,955,475.0,-2.1132766723632814,1210,0.0,0.3,15968.300244140624,0.09753638505935669,0.0003,0.0006577659,2748.814697265625,-0.0018220260739326478
0,768,200.0,3,938,490.0,-2.1173476457595823,1220,0.0,0.3,8257.403871154786,0.11426764726638794,0.0003,0.0009027831,3704.8974609375,-0.0011803275207057594
1,1024,200.0,4,930,578.0,-2.1607914090156557,1230,0.0,0.3,8136.889599609375,0.1388176679611206,0.0003,0.0011970703,5272.380859375,-0.002492651541251689
1,1280,200.0,5,892,571.6666666666666,-2.1383252501487733,1240,0.0,0.3,16537.56623535156,0.1300312876701355,0.0003,0.0019959956,10678.33984375,-0.002404077770188451
1,1536,200.0,6,882,574.2857142857143,-2.0842323184013365,1250,0.0,0.3,8082.874038696289,0.13770341873168945,0.0003,0.0028072493,4419.46630859375,-0.0021168839186429976
2,1792,200.0,7,883,575.0,-2.0394607067108153,1260,0.0,0.3,8589.027142333984,0.06971091032028198,0.0003,0.008874081,4534.89892578125,-0.007067471533082426
2,2048,200.0,8,876,577.0,-2.00447678565979,1270,0.0,0.3,8733.923546600341,0.028260767459869385,0.0003,0.0027488703,3849.50439453125,-0.0044637447455897926
2,2304,200.0,9,878,572.7272727272727,-1.9145386695861817,1280,0.0,0.3,16015.694750976563,0.11583089828491211,0.0003,0.00037859683,4121.10595703125,-0.0009623863268643617
2,2560,200.0,10,882,575.8333333333334,-1.8930090010166167,1290,0.0,0.3,8021.909223937988,0.1339293122291565,0.0003,0.0020082176,7225.27734375,-0.0027340311324223878
3,2816,200.0,11,880,577.1428571428571,-1.8856233358383179,1300,0.0,0.3,8136.4868789672855,0.11871165037155151,0.0003,0.008399497,7940.18115234375,-0.004311774671077728
3,3072,200.0,12,887,572.0,-1.9698208689689636,1310,0.0,0.3,16076.440478515626,0.14523839950561523,0.0003,0.006398042,7431.5673828125,-0.00866588985081762
3,3328,200.0,13,880,582.5,-1.9900170147418976,1320,0.0,0.3,8057.570178222656,0.14200842380523682,0.0003,0.00156195,2372.989990234375,-0.0006531313993036747
4,3584,200.0,14,880,583.5294117647059,-1.909441238641739,1330,0.0,0.3,8680.985214233398,0.06289476156234741,0.0003,0.0018066722,3425.313720703125,-0.0034823286347091197
4,3840,200.0,15,869,583.1578947368421,-1.8326285779476166,1340,0.0,0.3,8867.291592407226,0.015395939350128174,0.0003,0.0037794823,3755.977783203125,-0.004264372261241078
4,4096,200.0,16,872,585.0,-1.8907085120677949,1350,0.0,0.3,15799.31923828125,0.11480873823165894,0.0003,6.633159e-05,5724.76416015625,-0.0003423307090997696
4,4352,200.0,17,874,588.0952380952381,-1.861296784877777,1360,0.0,0.3,9161.583131408692,0.011544525623321533,0.0003,0.0013091592,4245.7890625,-0.002815144648775458
5,4608,200.0,18,866,599.1304347826087,-1.958382350206375,1370,0.001171875,0.3,8045.839529418945,0.1336192488670349,0.0003,0.007957222,228.2183380126953,-0.011010483512654901
5,4864,200.0,19,861,599.1666666666666,-2.032124471664429,1380,0.001171875,0.3,8328.637689208985,0.13179385662078857,0.0003,0.007848676,7525.6904296875,-0.003307273657992482
5,5120,200.0,20,854,601.2,-1.894903653860092,1390,0.0,0.3,17257.83963623047,0.04355061054229736,0.0003,0.0027534934,7808.3173828125,-0.0025437748059630393
6,5376,200.0,21,855,601.9230769230769,-1.9424863398075103,1400,0.00234375,0.3,7990.657067871094,0.13217514753341675,0.0003,0.0019045311,3014.7431640625,-0.005027792509645223
6,5632,200.0,22,857,600.3571428571429,-1.9882916748523711,1410,0.0,0.3,8056.300451660156,0.10785925388336182,0.0003,0.00092029595,2475.909423828125,-0.0006921099266037345
6,5888,200.0,23,861,597.2413793103449,-2.020960795879364,1420,0.0,0.3,15572.593603515625,0.1315600872039795,0.0003,0.0011754583,8829.9462890625,-0.0030587329296395183
7,6144,200.0,24,857,597.6666666666666,-1.9491035401821137,1430,0.0,0.3,9189.708178710938,-0.007420778274536133,0.0003,0.0007224651,7953.34912109375,-0.0005715327803045511
7,6400,200.0,25,854,593.4375,-1.940553104877472,1440,0.0,0.3,8389.501147460938,0.04258537292480469,0.0003,0.00015819888,2277.28173828125,0.0006859030574560166
7,6656,200.0,26,857,594.2424242424242,-1.8635742843151093,1450,0.0,0.3,7832.55089263916,0.08993059396743774,0.0003,0.001355462,5050.5888671875,-0.0024079955648630856
8,6912,200.0,27,855,594.4117647058823,-1.8942252099514008,1460,0.0,0.3,15956.279345703126,0.1321513056755066,0.0003,0.002635783,10751.2626953125,-0.00275713496375829
8,7168,200.0,28,853,594.5714285714286,-1.758727753162384,1470,0.0,0.3,7878.078012084961,0.1368975043296814,0.0003,0.010407655,6380.66552734375,-0.008835052675567567
8,7424,200.0,29,850,590.5405405405405,-1.742506068944931,1480,0.001171875,0.3,7830.878713989257,0.11152404546737671,0.0003,0.0020752144,2020.1851806640625,-0.0017369300359860063
9,7680,200.0,30,848,590.2631578947369,-1.9232172608375548,1490,0.0,0.3,15838.413293457032,0.14847612380981445,0.0003,0.0017995152,12930.7568359375,-0.0014792639762163163
9,7936,200.0,31,850,592.3076923076923,-1.8628905951976775,1500,0.0,0.3,7955.317707824707,0.13350552320480347,0.0003,0.00082645426,2278.99462890625,-0.0010651638498529793
9,8192,200.0,32,850,592.5,-2.0302989721298217,1510,0.0,0.3,7830.317614746094,0.16249454021453857,0.0003,0.002555232,5997.6884765625,-0.0033338328124955297
9,8448,200.0,33,851,594.047619047619,-1.9355324745178222,1520,0.0296875,0.3,7832.378619384765,0.15720897912979126,0.0003,0.009435093,4629.1640625,-0.0029528395156376065
10,8704,200.0,34,851,593.7209302325581,-2.0379670381546022,1530,0.0,0.3,15586.505224609375,0.15169590711593628,0.0003,0.00090187974,3233.27001953125,-0.0016125257592648269
10,8960,200.0,35,852,595.0,-1.9517366111278533,1540,0.0,0.3,7866.640393066406,0.15015774965286255,0.0003,0.001639738,1526.62158203125,-0.0028902956284582613
