time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range,train/explained_variance,train/value_loss
1,1363,0,200.0,3070.0,256,-1.4327612400054932,0.0051264716,0.0015625,0.0003,15600,-0.0031104442197829483,825.3411254882812,0.3,0.578783392906189,1803.558526611328
2,1196,0,200.0,3070.0,512,-0.33879331797361373,0.011112198,0.026171875,0.0003,15610,-0.005102678318507969,165.66481018066406,0.3,0.9155542850494385,289.5454666137695
3,931,0,200.0,3070.0,768,-0.3431132361292839,0.2003028,0.0625,0.0003,15620,-0.019966037734411655,87.8369369506836,0.3,0.9206223487854004,260.38967475891116
4,958,1,200.0,2976.0,1024,-0.3226652771234512,0.017257161,0.0546875,0.0003,15630,-0.009990055486559868,69.51453399658203,0.3,0.9287498593330383,219.79095230102538
5,964,1,200.0,2991.6666666666665,1280,-0.352291576564312,0.013241958,0.0390625,0.0003,15640,-0.012608799198642374,813.549560546875,0.3,0.6290066242218018,1576.3818756103515
6,973,1,200.0,2974.285714285714,1536,-0.32531742453575135,0.0140415225,0.037109375,0.0003,15650,-0.009876053384505212,85.88200378417969,0.3,0.9404616355895996,185.475345993042
7,976,1,200.0,2956.25,1792,-0.3400655522942543,0.026746843,0.0578125,0.0003,15660,-0.005631751823239028,354.1684265136719,0.3,0.7562666535377502,908.2810531616211
8,980,2,200.0,2959.0,2048,-0.300833460688591,0.010720352,0.02109375,0.0003,15670,-0.005131413880735636,107.87486267089844,0.3,0.9220761656761169,248.4151512145996
9,990,2,200.0,2969.090909090909,2304,-0.27686928436160085,0.00565911,0.026953125,0.0003,15680,-0.009685097029432654,381.4062805175781,0.3,0.7822552919387817,698.2854385375977
10,994,2,200.0,2960.8333333333335,2560,-0.25553861632943153,0.01231109,0.025390625,0.0003,15690,-0.0034342549508437513,144.60223388671875,0.3,0.9395339488983154,195.4089054107666
11,1000,2,200.0,2962.1428571428573,2816,-0.24254584982991217,0.0067721037,0.01796875,0.0003,15700,-0.012067593191750348,223.8907470703125,0.3,0.8299322724342346,572.8959091186523
12,1006,3,200.0,2969.3333333333335,3072,-0.2479734368622303,0.0105876755,0.04375,0.0003,15710,-0.003839725023135543,766.8986206054688,0.3,0.7128136157989502,1001.1561920166016
13,1009,3,200.0,2975.625,3328,-0.23118524700403215,0.0014746566,0.008203125,0.0003,15720,-0.0021627007983624933,117.75579071044922,0.3,0.9329809546470642,225.9396053314209
14,1005,3,200.0,2981.176470588235,3584,-0.26392169296741486,0.00565653,0.015234375,0.0003,15730,-0.0024632068700157104,110.18887329101562,0.3,0.9319390058517456,218.94365959167482
15,1006,3,200.0,2955.7894736842104,3840,-0.18489876836538316,0.01629994,0.044140625,0.0003,15740,-0.011636333540081978,153.02195739746094,0.3,0.9325054883956909,207.61365509033203
16,1010,4,200.0,2951.5,4096,-0.23182193338871002,0.02559758,0.083984375,0.0003,15750,-0.006628082552924752,503.6710510253906,0.3,0.7069882750511169,1179.871270751953
17,1013,4,200.0,2957.1428571428573,4352,-0.16564225926995277,0.005582126,0.012890625,0.0003,15760,-0.003690458316123113,370.382080078125,0.3,0.8257761001586914,601.3130310058593
18,1016,4,200.0,2966.9565217391305,4608,-0.17947190180420874,0.009644052,0.01171875,0.0003,15770,-0.003395450673997402,122.68040466308594,0.3,0.9372637271881104,205.95890884399415
19,1017,4,200.0,2950.8333333333335,4864,-0.16327688843011856,0.001370305,0.001953125,0.0003,15780,-0.0007360495394095779,196.65463256835938,0.3,0.8776896595954895,401.6353256225586
20,1019,5,200.0,2955.6,5120,-0.22865519002079965,0.016629789,0.031640625,0.0003,15790,-0.014184671477414668,392.1170959472656,0.3,0.8108344674110413,726.1060852050781
21,1020,5,200.0,2960.0,5376,-0.22914888858795165,0.0191779,0.04453125,0.0003,15800,-0.009433634486049414,109.7455062866211,0.3,0.9034383893013,297.81374683380125
22,1021,5,200.0,2967.8571428571427,5632,-0.2679637588560581,0.02237176,0.04921875,0.0003,15810,-0.006217345828190446,62.44945526123047,0.3,0.9422719478607178,175.39152565002442
23,1025,5,200.0,2964.4827586206898,5888,-0.2851693004369736,0.012061949,0.032421875,0.0003,15820,-0.0036788002820685507,226.11727905273438,0.3,0.8808767199516296,368.6911651611328
24,1028,5,200.0,2968.0,6144,-0.2815628066658974,0.041684322,0.040625,0.0003,15830,-0.00827304779086262,503.9385070800781,0.3,0.7541656494140625,865.3140563964844
25,1029,6,200.0,2966.875,6400,-0.32832684069871904,0.030682571,0.05,0.0003,15840,-0.006143108662217856,147.2122344970703,0.3,0.905960202217102,300.73645782470703
26,1031,6,200.0,2955.757575757576,6656,-0.41112650334835055,0.02209844,0.05234375,0.0003,15850,-0.011994694033637643,215.78619384765625,0.3,0.8599153757095337,454.2852294921875
27,1032,6,200.0,2951.176470588235,6912,-0.36275501996278764,0.021840237,0.033984375,0.0003,15860,-0.013007547287270427,795.72802734375,0.3,0.5898988842964172,1800.7410583496094
28,1034,6,200.0,2948.8571428571427,7168,-0.34757128804922105,0.013646342,0.05546875,0.0003,15870,-0.009618319850414992,211.10205078125,0.3,0.9001801609992981,323.8045234680176
29,1035,7,200.0,2955.4054054054054,7424,-0.3386989235877991,0.015574126,0.057421875,0.0003,15880,-0.012978810397908092,212.93307495117188,0.3,0.8334475755691528,576.5077941894531
30,1036,7,200.0,2958.4210526315787,7680,-0.3121518179774284,0.0030452663,0.008984375,0.0003,15890,-0.003714176861103624,257.1994934082031,0.3,0.853935718536377,471.9440719604492
31,1036,7,200.0,2955.128205128205,7936,-0.31109943240880966,0.032722756,0.046484375,0.0003,15900,-0.013901082705706358,139.0989990234375,0.3,0.9161079525947571,269.8545623779297
32,1037,7,200.0,2958.0,8192,-0.3268296346068382,0.011554332,0.042578125,0.0003,15910,-0.004344696784392,78.92094421386719,0.3,0.9329902529716492,212.59204216003417
33,1038,8,200.0,2958.5714285714284,8448,-0.37157665491104125,0.028734585,0.05546875,0.0003,15920,-0.006260434933938086,50.34953689575195,0.3,0.9274963736534119,236.44889755249022
34,1040,8,200.0,2961.1627906976746,8704,-0.37676475048065183,0.010765442,0.021484375,0.0003,15930,-0.008372249826788903,425.1197204589844,0.3,0.7216243743896484,961.018179321289
35,1042,8,200.0,2959.090909090909,8960,-0.39372488856315613,0.014422266,0.015234375,0.0003,15940,-0.004991650418378413,130.5275115966797,0.3,0.9284540414810181,212.96631774902343
36,1043,8,200.0,2953.913043478261,9216,-0.43615978211164474,0.012848889,0.0390625,0.0003,15950,-0.008343080338090659,716.8820190429688,0.3,0.6995373964309692,1223.5910552978517
37,1045,9,200.0,2951.4893617021276,9472,-0.4675080418586731,0.008037714,0.03125,0.0003,15960,-0.0038602470420300962,547.4856567382812,0.3,0.7058340311050415,1059.993374633789
38,1046,9,200.0,2943.3333333333335,9728,-0.4275316148996353,0.013276905,0.030859375,0.0003,15970,-0.00902111460454762,608.3509521484375,0.3,0.7369744181632996,1015.0449127197265
39,1047,9,200.0,2940.408163265306,9984,-0.40781130343675615,0.044558853,0.071875,0.0003,15980,-0.012264754856005311,376.11309814453125,0.3,0.8091890811920166,737.4281555175781
40,1048,9,200.0,2941.5686274509803,10240,-0.4024478331208229,0.014290802,0.023828125,0.0003,15990,-0.006831901078112423,112.21974182128906,0.3,0.8937100768089294,351.0214225769043
1,1368,0,200.0,2870.0,256,-0.43272915929555894,0.033357233,0.1015625,0.0003,16000,-0.009822933236137033,340.933837890625,0.3,0.7730432152748108,802.8393737792969
2,1223,0,200.0,2835.0,512,-1.3886588871479035,0.027286977,0.039453125,0.0003,15610,-0.008413739479146897,377.8890380859375,0.3,0.7446596622467041,842.1171234130859
3,947,0,200.0,2913.3333333333335,768,-1.4154814958572388,0.008229872,0.001953125,0.0003,15620,-0.004929902218282223,291.0921936035156,0.3,0.8204232454299927,635.2488494873047
4,982,1,200.0,2976.0,1024,-1.4539369106292725,0.009682402,0.00625,0.0003,15630,-0.004812975320965052,102.50887298583984,0.3,0.9296373128890991,229.80467796325684
5,988,1,200.0,2991.6666666666665,1280,-1.514668983221054,0.018693447,0.0203125,0.0003,15640,-0.009704797365702688,184.62615966796875,0.3,0.8994510769844055,324.19700927734374
6,996,1,200.0,2974.285714285714,1536,-1.5629023551940917,0.03439996,0.113671875,0.0003,15650,-0.013558294053655117,113.73141479492188,0.3,0.9479125142097473,165.37645454406737
7,1000,1,200.0,2961.25,1792,-1.560975009202957,0.0054830825,0.00546875,0.0003,15660,-0.00017534783110022544,642.9442749023438,0.3,0.7747635245323181,794.5667549133301
8,1003,2,200.0,2915.0,2048,-1.5599254250526429,0.0046491725,0.00078125,0.0003,15670,-0.004930142662487924,284.48626708984375,0.3,0.8142412304878235,660.7093063354492
9,1011,2,200.0,2929.090909090909,2304,-1.4604096233844757,0.02313579,0.05,0.0003,15680,-0.01316117006354034,459.7612609863281,0.3,0.7116218209266663,1079.4015106201173
10,1013,2,200.0,2940.8333333333335,2560,-1.4354034841060639,0.028292486,0.030078125,0.0003,15690,-0.009030499518848956,49.9876708984375,0.3,0.9384582042694092,169.7914710998535
11,1017,2,200.0,2945.0,2816,-1.4635917127132416,0.021867767,0.03203125,0.0003,15700,-0.01089212594088167,34.10128402709961,0.3,0.9609410762786865,123.52127075195312
12,1021,3,200.0,2953.3333333333335,3072,-1.3447975993156434,0.012971638,0.00703125,0.0003,15710,-0.008292964566498995,655.4486694335938,0.3,0.6952565908432007,1108.0702850341797
13,1025,3,200.0,2960.625,3328,-1.4600628793239594,0.034196857,0.0515625,0.0003,15720,-0.00571623130235821,43.44275665283203,0.3,0.9375559091567993,194.78240852355958
14,1029,3,200.0,2910.5882352941176,3584,-1.4993930459022522,0.0017642314,0.0,0.0003,15730,1.573357731103897e-05,273.0170593261719,0.3,-0.018241167068481445,2771.444729614258
15,1032,3,200.0,2803.157894736842,3840,-1.4836082875728607,0.002294863,0.0,0.0003,15740,-0.004640511842444539,596.0219116210938,0.3,0.6543203592300415,1995.0001831054688
16,1035,3,200.0,2805.5,4096,-1.4408424377441407,0.009256419,0.00703125,0.0003,15750,-0.004140345938503742,206.1897735595703,0.3,0.7642411589622498,651.7627685546875
17,1036,4,200.0,2808.5714285714284,4352,-1.4166495144367217,0.0075395927,0.00234375,0.0003,15760,-0.0063986900262534615,262.26171875,0.3,0.8609750270843506,472.2276237487793
18,1036,4,200.0,2810.8695652173915,4608,-1.470377254486084,0.0058301697,0.001171875,0.0003,15770,-0.0031593759078532456,458.9126892089844,0.3,0.731008768081665,998.3910430908203
19,1036,4,200.0,2811.6666666666665,4864,-1.4433342039585113,0.00740679,0.0,0.0003,15780,-0.006595557741820812,377.50885009765625,0.3,0.7518804669380188,908.4469329833985
20,1034,4,200.0,2822.0,5120,-1.3666448593139648,0.027574224,0.06796875,0.0003,15790,-0.017414850182831287,155.37252807617188,0.3,0.8937779068946838,314.8902530670166
21,1035,5,200.0,2831.5384615384614,5376,-1.3249620735645293,0.02048941,0.041796875,0.0003,15800,-0.010032836790196597,110.68879699707031,0.3,0.9434711933135986,173.23237190246581
22,1036,5,200.0,2848.5714285714284,5632,-1.2318116009235383,0.023538675,0.1015625,0.0003,15810,-0.025037748087197543,103.1421890258789,0.3,0.9535666108131409,143.14921131134034
23,1037,5,200.0,2856.206896551724,5888,-1.122720831632614,0.012296701,0.025390625,0.0003,15820,-0.0055494561791419985,204.42605590820312,0.3,0.891812801361084,362.87708435058596
24,1036,5,200.0,2863.3333333333335,6144,-1.0947867393493653,0.056508694,0.170703125,0.0003,15830,-0.007032753038220108,123.65643310546875,0.3,0.9255557060241699,245.22888526916503
25,1035,6,200.0,2876.25,6400,-1.0865311026573181,0.010823617,0.062109375,0.0003,15840,-0.006136838672682643,114.96235656738281,0.3,0.9504399299621582,147.85226249694824
26,1033,6,200.0,2866.3636363636365,6656,-1.2307900130748748,0.04826259,0.137109375,0.0003,15850,-0.011325870733708143,96.76424407958984,0.3,0.910523533821106,303.4047286987305
27,1013,6,200.0,2864.4117647058824,6912,-1.3409588813781739,0.003726751,0.005859375,0.0003,15860,-0.002984568721149117,648.8763427734375,0.3,0.6908563375473022,1291.8919555664063
28,916,7,200.0,2870.285714285714,7168,-1.3041963756084443,0.003280838,0.000390625,0.0003,15870,-0.004918619967065751,373.5834045410156,0.3,0.7494878768920898,799.9224807739258
29,843,8,200.0,2881.0810810810813,7424,-1.3251001477241515,0.005046949,0.0015625,0.0003,15880,-0.0032464586198329925,157.1422576904297,0.3,0.9149008989334106,248.22570266723633
30,784,9,200.0,2886.0526315789475,7680,-1.228781622648239,0.0037471622,0.0,0.0003,15890,-0.00040995606686919925,131.7869873046875,0.3,0.8913264274597168,360.5177452087402
31,741,10,200.0,2885.128205128205,7936,-1.3588370323181151,0.018540464,0.051953125,0.0003,15900,-0.008574424427933991,72.23690795898438,0.3,0.9444812536239624,174.40578842163086
32,702,11,200.0,2883.0,8192,-1.3425775647163392,0.03501744,0.05859375,0.0003,15910,-0.009426709450781345,432.8126220703125,0.3,0.8121622800827026,653.0840202331543
33,670,12,200.0,2891.904761904762,8448,-1.2713413476943969,0.06256396,0.12734375,0.0003,15920,-0.019379582582041623,193.84329223632812,0.3,0.8240485191345215,559.4679191589355
34,645,13,200.0,2896.046511627907,8704,-1.1334653198719025,0.009936585,0.01484375,0.0003,15930,-0.0036977150710299613,130.96932983398438,0.3,0.8906310796737671,363.7169418334961
35,618,14,200.0,2900.0,8960,-1.1511362791061401,0.023893792,0.03984375,0.0003,15940,-0.013645471469499171,80.64541625976562,0.3,0.9592392444610596,123.58647499084472
36,597,15,200.0,2889.782608695652,9216,-1.085654652118683,0.012004493,0.032421875,0.0003,15950,-0.0004537790082395077,333.6372375488281,0.3,0.7526645660400391,753.4359115600586
37,580,16,200.0,2893.6170212765956,9472,-1.1173844516277314,0.0037323907,0.000390625,0.0003,15960,-0.002059791353531182,442.1597595214844,0.3,0.7725434899330139,948.1073059082031
38,564,17,200.0,2891.6666666666665,9728,-1.1758312463760376,0.012734808,0.00859375,0.0003,15970,-0.006646894221194089,245.4845733642578,0.3,0.8051341772079468,665.5617385864258
39,547,18,200.0,2895.3061224489797,9984,-1.2464309632778168,0.008964479,0.002734375,0.0003,15980,-0.00742143775569275,44.74771499633789,0.3,0.9150161743164062,266.2710027694702
40,535,19,200.0,2902.156862745098,10240,-1.2962463676929474,0.034008667,0.09375,0.0003,15990,-0.007557415461633354,69.8023910522461,0.3,0.9368900656700134,205.42162055969237
1,368,0,200.0,2800.0,256,-1.364868688583374,0.02300959,0.0140625,0.0003,16000,-0.009024787205271423,153.6158447265625,0.3,0.900699257850647,319.7857749938965
2,301,1,200.0,2455.0,512,-0.4253690138459206,0.015620688,0.065234375,0.0003,16010,-0.008878945955075324,320.31158447265625,0.3,0.7775195240974426,841.6251785278321
3,286,2,200.0,2660.0,768,-0.4642924666404724,0.007945116,0.03359375,0.0003,16020,0.012846828252077103,591.992431640625,0.3,0.22052812576293945,1744.7052032470704
4,278,3,200.0,2744.0,1024,-0.4540569201111794,0.006374224,0.00546875,0.0003,16030,-0.0013402854092419147,142.27357482910156,0.3,0.8139811754226685,316.9085517883301
5,277,4,200.0,2798.3333333333335,1280,-0.4966270387172699,0.0066294703,0.0171875,0.0003,16040,-0.006784329796209932,474.20306396484375,0.3,0.6421257257461548,1272.8668701171875
6,276,5,200.0,2500.0,1536,-0.4717782437801361,0.0035129178,0.002734375,0.0003,16050,-0.0022493395255878566,266.4944152832031,0.3,0.8084883689880371,564.5777465820313
7,277,6,200.0,2537.5,1792,-0.48369161784648895,0.0020901612,0.002734375,0.0003,16060,-0.004597384249791503,356.464599609375,0.3,0.5000293254852295,1872.8188018798828
8,278,7,200.0,2624.0,2048,-0.4816368341445923,0.00688856,0.024609375,0.0003,16070,-0.011694788932800293,113.02684783935547,0.3,0.8427700400352478,371.0557121276855
9,277,8,200.0,2620.909090909091,2304,-0.415250626206398,0.03393599,0.095703125,0.0003,16080,-0.013374279625713826,215.23025512695312,0.3,0.7874401211738586,707.5621154785156
10,275,9,200.0,2641.6666666666665,2560,-0.41908691078424454,0.018668104,0.04296875,0.0003,16090,-0.009435994387604296,210.900146484375,0.3,0.7826938629150391,738.5153656005859
11,274,10,200.0,2702.8571428571427,2816,-0.37980285584926604,0.007356081,0.030859375,0.0003,16100,-0.002892969350796193,455.85498046875,0.3,0.7898546457290649,744.5874877929688
12,274,11,200.0,2727.3333333333335,3072,-0.37342027872800826,0.016561344,0.057421875,0.0003,16110,-0.0021832231897860764,214.5076446533203,0.3,0.88526850938797,365.5248657226563
13,274,12,200.0,2748.75,3328,-0.33077734559774397,0.0669671,0.08515625,0.0003,16120,-0.015294623398222029,82.33525085449219,0.3,0.9334056377410889,202.11567459106445
14,273,13,200.0,2755.8823529411766,3584,-0.32718989104032514,0.024618654,0.049609375,0.0003,16130,-0.005112190160434693,113.68040466308594,0.3,0.9377578496932983,183.59535484313966
15,272,14,200.0,2764.7368421052633,3840,-0.3592728689312935,0.022546,0.08671875,0.0003,16140,-0.0050157189136371015,347.5693054199219,0.3,0.7550989389419556,880.8859817504883
16,271,15,200.0,2780.0,4096,-0.2914847806096077,0.045478933,0.072265625,0.0003,16150,-0.014063589461147784,698.6189575195312,0.3,0.6160134077072144,1779.4152587890626
17,271,16,200.0,2769.5238095238096,4352,-0.30750544667243956,0.0041422024,0.005859375,0.0003,16160,-0.005332818021997809,228.69081115722656,0.3,0.8610296249389648,464.24451446533203
18,271,16,200.0,2795.6521739130435,4608,-0.31783227920532225,0.007221565,0.019921875,0.0003,16170,-0.005117784265894443,88.78018951416016,0.3,0.929473340511322,240.16077766418456
19,270,17,200.0,2726.6666666666665,4864,-0.36821250766515734,0.0605463,0.07578125,0.0003,16180,-0.009398765745572746,123.02464294433594,0.3,0.894485592842102,319.446964263916
20,270,18,200.0,2691.2,5120,-0.45837888568639756,0.0017605126,0.0046875,0.0003,16190,0.0013497727923095226,1050.46435546875,0.3,0.0941724181175232,4276.826196289063
21,269,19,200.0,2669.230769230769,5376,-0.3866219863295555,3.846921e-05,0.0,0.0003,16200,-0.0003079385729506612,684.701171875,0.3,0.547103762626648,1535.1446044921875
22,269,20,200.0,2639.6428571428573,5632,-0.36942667216062547,0.013015162,0.02109375,0.0003,16210,-0.011260355310514569,576.49853515625,0.3,0.6943433284759521,1664.7613464355468
23,269,21,200.0,2646.206896551724,5888,-0.34842292666435243,0.0055543957,0.011328125,0.0003,16220,-0.004238900681957603,673.3397216796875,0.3,0.5858110785484314,1690.1678588867187
24,268,22,200.0,2660.3333333333335,6144,-0.4148608535528183,0.014239335,0.028125,0.0003,16230,-0.012307211942970752,137.075927734375,0.3,0.9134814739227295,255.5997344970703
25,267,23,200.0,2671.5625,6400,-0.35339874029159546,0.03891524,0.042578125,0.0003,16240,-0.01087969068903476,202.8271942138672,0.3,0.9028870463371277,328.4111129760742
26,267,24,200.0,2677.5757575757575,6656,-0.3554599240422249,0.006986432,0.007421875,0.0003,16250,-0.003905195160768926,148.0001983642578,0.3,0.8724483847618103,453.58703384399416
27,267,25,200.0,2681.176470588235,6912,-0.3399008646607399,0.005592511,0.007421875,0.0003,16260,-0.010309551563113927,579.7511596679688,0.3,0.7053400278091431,1175.1928680419921
28,267,26,200.0,2678.5714285714284,7168,-0.3291866183280945,0.08789494,0.059765625,0.0003,16270,-0.021977358777076007,157.8749542236328,0.3,0.9056832790374756,298.57106704711913
